Date,Commodity Indicator,Product Short Desc,Future/Option,Electronic Volume,Total Volume
7/1/2002,RL,RUSS 2000 FUT,F,53,68246.00
7/1/2002,EC,EURO FX CALL,O,3,53935.00
7/1/2002,J1,JAPAN YEN PUT,O,3,49472.00
7/1/2002,62,FDR CATTLE FUT,F,0,48385.00
7/1/2002,NK,NIKKEI ($) FUT,F,0,46850.00
7/1/2002,EC,EURO FX PUT,O,0,46841.00
7/1/2002,GI,GSCI FUT,F,0,44082.00
7/1/2002,ME,E-400 MIDCAP F,F,"32,775",32775.00
7/1/2002,J1,JAPAN YEN CALL,O,0,31786.00
7/1/2002,E2,2YR MIDCRV PUT,O,0,30775.00
7/1/2002,MD,S&P 400MID FUT,F,0,30607.00
7/1/2002,48,LV CATTLE PUT,O,0,21223.00
7/1/2002,48,LV CATTLE CALL,O,0,16925.00
7/1/2002,56,FRZ PK BLY FUT,F,0,16773.00
7/1/2002,C1,CANADA DLR CALL,O,2,15086.00
7/1/2002,EY,EUROYEN FUT,F,0,12201.00
7/1/2002,LB,LUMBER FUT,F,0,12046.00
7/1/2002,DA,MILK FUT,F,0,8120.00
7/1/2002,LN,LEAN HOGS CALL,O,0,6922.00
7/1/2002,C1,CANADA DLR PUT,O,0,6654.00
7/1/2002,BP,BRIT PND PUT,O,0,6626.00
7/1/2002,BP,BRIT PND CALL,O,40,6201.00
7/1/2002,RA,S AFR RAND FUT,F,0,5373.00
7/1/2002,E1,SWISS FRNC CALL,O,0,4925.00
7/1/2002,XP,SP AFLEX PUT,O,0,4550.00
7/1/2002,62,FDR CATTLE PUT,O,0,4460.00
7/1/2002,LN,LEAN HOGS PUT,O,0,4373.00
7/1/2002,E1,SWISS FRNC PUT,O,0,3995.00
7/1/2002,RY,EC/JY CROSS RT,F,108,3766.00
7/1/2002,ES,EMINI S&P CALL,O,"3,241",3241.00
7/1/2002,ND,NASDAQ 100 CALL,O,0,2973.00
7/1/2002,NE,NEW ZEALND FUT,F,172,2658.00
7/1/2002,ES,EMINI S&P PUT,O,"2,128",2128.00
7/1/2002,62,FDR CATTLE CALL,O,0,2110.00
7/1/2002,ND,NASDAQ 100 PUT,O,0,1931.00
7/1/2002,MP,MEX PESO PUT,O,0,1783.00
7/1/2002,MP,MEX PESO CALL,O,0,1475.00
7/1/2002,DA,MILK CALL,O,0,1359.00
7/1/2002,AD,AUST DLR PUT,O,0,1246.00
7/1/2002,AD,AUST DLR CALL,O,0,1208.00
7/1/2002,3X,WKEC-3X-C,O,0,1154.00
7/1/2002,2X,WKEC-2X-C,O,0,1094.00
7/1/2002,T1,90D TBILL FUT,F,0,1029.00
7/1/2002,DA,MILK PUT,O,0,813.00
7/1/2002,SU,S&P VALUE FUT,F,638,807.00
7/1/2002,LB,LUMBER CALL,O,0,731.00
7/1/2002,56,FRZ PK BLY CALL,O,0,572.00
7/1/2002,2X,WKEC-2X-P,O,0,560.00
7/1/2002,DB,BUTTER FUT,F,0,555.00
7/1/2002,E7,EMINI EURFX FUT,F,484,484.00
7/1/2002,LB,LUMBER PUT,O,0,399.00
7/1/2002,SG,S&P GROWTH FUT,F,395,395.00
7/1/2002,4X,WKEC-4X-C,O,0,355.00
7/1/2002,MD,S&P 400MID CALL,O,0,296.00
7/1/2002,2J,WKJY-2J-P,O,0,260.00
7/1/2002,2J,WKJY-2J-C,O,0,244.00
7/1/2002,JQ,MILK MIDI PUT,O,0,227.00
7/1/2002,1X,WKEC-1X-C,O,0,225.00
7/1/2002,XH,ND AFLEX CALL,O,0,220.00
7/1/2002,S5,CME 5YR SWAP,F,9,209.00
7/1/2002,56,FRZ PK BLY PUT,O,0,208.00
7/1/2002,XN,NK AFLEX CALL,O,0,205.00
7/1/2002,K2,CDD CHICAGO F,F,170,190.00
7/1/2002,RL,RUSS 2000 CALL,O,0,180.00
7/1/2002,RF,EC/SF CROSS RT,F,64,174.00
7/1/2002,RL,RUSS 2000 PUT,O,0,157.00
7/1/2002,3S,WKSF-3S-C,O,0,138.00
7/1/2002,RP,EC/BP CROSS RT,F,77,138.00
7/1/2002,4S,WKSF-4S-C,O,0,133.00
7/1/2002,J7,EMINI J YEN FUT,F,113,113.00
7/1/2002,K1,CDD ATLANTA F,F,73,109.00
7/1/2002,K8,CDD TUCSON F,F,105,105.00
7/1/2002,1J,WKJY-1J-C,O,0,100.00
7/1/2002,DK,CLASS IV PUT,O,0,94.00
7/1/2002,4X,WKEC-4X-P,O,0,80.00
7/1/2002,MD,S&P 400MID PUT,O,0,80.00
7/1/2002,GI,GSCI CALL,O,0,55.00
7/1/2002,GI,GSCI PUT,O,0,55.00
7/1/2002,2B,WKBP-2B-C,O,0,50.00
7/1/2002,H4,HDD NEW YORK F,F,0,50.00
7/1/2002,H5,HDD DALLAS F,F,0,50.00
7/1/2002,DK,CLASS IV MILK,F,0,46.00
7/1/2002,3J,WKJY-3J-P,O,0,45.00
7/1/2002,YP,SP EFLEX CALL,O,0,40.00
7/1/2002,YP,SP EFLEX PUT,O,0,40.00
7/1/2002,3X,WKEC-3X-P,O,0,38.00
7/1/2002,XP,SP AFLEX CALL,O,0,35.00
7/1/2002,CA,EC/AD CROSS RT,F,0,31.00
7/1/2002,UN,NOK,F,0,31.00
7/1/2002,S0,CME 10YR SWAP,F,28,28.00
7/1/2002,BY,BP/JY CROSS RT,F,0,22.00
7/1/2002,K0,CDD LAS VEGAS F,F,20,20.00
7/1/2002,K1,CDD ATLANTA C,O,0,20.00
7/1/2002,K4,CDD NEW YORK F,F,20,20.00
7/1/2002,K5,CDD DALLAS F,F,20,20.00
7/1/2002,XU,RL AFLEX CALL,O,0,20.00
7/1/2002,1X,WKEC-1X-P,O,0,19.00
7/1/2002,JQ,MILK MIDI CALL,O,0,17.00
7/1/2002,BF,BP/SF CROSS RT,F,0,13.00
7/1/2002,DB,BUTTER CALL,O,0,11.00
7/1/2002,EM,1-MTH EURODLR C,O,0,10.00
7/1/2002,H2,HDD CHICAGO F,F,10,10.00
7/1/2002,H9,HDD DES MOIN F,F,10,10.00
7/1/2002,K7,CDD PORTLAND F,F,10,10.00
7/1/2002,K8,CDD TUCSON P,O,10,10.00
7/1/2002,XH,ND AFLEX PUT,O,0,10.00
7/1/2002,CC,EC/CD CROSS RT,F,0,5.00
7/1/2002,DK,CLASS IV CALL,O,0,5.00
7/1/2002,SJ,SF/JY CROSS RT,F,0,4.00
7/1/2002,AJ,AD/JY CROSS RT,F,0,3.00
7/1/2002,EY,EUROYEN PUT,O,0,2.00
7/1/2002,FE,FORTUNE E50 FUT,F,2,2.00
7/1/2002,K1,CDD ATLANTA P,O,2,2.00
7/1/2002,NE,NEW ZEALND PUT,O,0,2.00
8/1/2002,ED,EURO DLR FUT,F,"660,021",17757850.00
8/1/2002,ES,EMINI S&P FUT,F,"11,199,858",11199858.00
8/1/2002,ED,EURO DLR CALL,O,"29,750",6077947.00
8/1/2002,NQ,EMINI NASD FUT,F,"4,225,275",4225275.00
8/1/2002,ED,EURO DLR PUT,O,"6,603",1756606.00
8/1/2002,SP,S&P 500 FUT,F,"93,331",1615148.00
8/1/2002,E0,1YR MIDCRV CALL,O,"2,750",849882.00
8/1/2002,E0,1YR MIDCRV PUT,O,"1,000",753593.00
8/1/2002,EC,EURO FX FUT,F,"298,710",525538.00
8/1/2002,ND,NASDAQ 100 FUT,F,"25,447",334242.00
8/1/2002,SP,S&P 500 PUT,O,0,309667.00
8/1/2002,48,LV CATTLE FUT,F,0,288525.00
8/1/2002,J1,JAPAN YEN FUT,F,"115,558",234341.00
8/1/2002,E1,SWISS FRNC FUT,F,"77,746",218533.00
8/1/2002,C1,CANADA DLR FUT,F,"93,127",204168.00
8/1/2002,SP,S&P 500 CALL,O,0,199863.00
8/1/2002,LN,LEAN HOGS FUT,F,10,140154.00
8/1/2002,BP,BRIT PND FUT,F,"72,013",138290.00
8/1/2002,EM,1-MTH EURODLR F,F,"2,124",105572.00
8/1/2002,MP,MEX PESO FUT,F,"11,603",98451.00
8/1/2002,ER,E-RUSS 2000 FUT,F,"89,699",89699.00
8/1/2002,AD,AUST DLR FUT,F,"21,380",59236.00
8/1/2002,RL,RUSS 2000 FUT,F,219,50946.00
8/1/2002,62,FDR CATTLE FUT,F,0,49390.00
8/1/2002,E2,2YR MIDCRV CALL,O,0,48801.00
8/1/2002,EC,EURO FX CALL,O,3,44413.00
8/1/2002,GI,GSCI FUT,F,2,40895.00
8/1/2002,EC,EURO FX PUT,O,0,36258.00
8/1/2002,ME,E-400 MIDCAP F,F,"34,394",34394.00
8/1/2002,NK,NIKKEI ($) FUT,F,0,31543.00
8/1/2002,J1,JAPAN YEN PUT,O,10,30343.00
8/1/2002,48,LV CATTLE PUT,O,0,24653.00
8/1/2002,E2,2YR MIDCRV PUT,O,0,23164.00
8/1/2002,MD,S&P 400MID FUT,F,1,23075.00
8/1/2002,48,LV CATTLE CALL,O,0,15231.00
8/1/2002,J1,JAPAN YEN CALL,O,0,14001.00
8/1/2002,EY,EUROYEN FUT,F,0,13278.00
8/1/2002,LB,LUMBER FUT,F,0,10154.00
8/1/2002,C1,CANADA DLR CALL,O,6,9795.00
8/1/2002,DA,MILK FUT,F,0,9711.00
8/1/2002,56,FRZ PK BLY FUT,F,0,7490.00
8/1/2002,LN,LEAN HOGS CALL,O,0,6829.00
8/1/2002,LN,LEAN HOGS PUT,O,0,6766.00
8/1/2002,C1,CANADA DLR PUT,O,0,6550.00
8/1/2002,RA,S AFR RAND FUT,F,0,5730.00
8/1/2002,62,FDR CATTLE PUT,O,0,4273.00
8/1/2002,ND,NASDAQ 100 PUT,O,0,4243.00
8/1/2002,S0,CME 10YR SWAP,F,0,4100.00
8/1/2002,ND,NASDAQ 100 CALL,O,0,4034.00
8/1/2002,62,FDR CATTLE CALL,O,0,3844.00
8/1/2002,BP,BRIT PND CALL,O,0,3789.00
8/1/2002,BP,BRIT PND PUT,O,0,3766.00
8/1/2002,RY,EC/JY CROSS RT,F,4,3660.00
8/1/2002,NE,NEW ZEALND FUT,F,1,2812.00
8/1/2002,E1,SWISS FRNC PUT,O,0,2414.00
8/1/2002,E1,SWISS FRNC CALL,O,0,2286.00
8/1/2002,AD,AUST DLR CALL,O,0,1966.00
8/1/2002,AD,AUST DLR PUT,O,0,1687.00
8/1/2002,S2,CME 2YR SWAP,F,0,1500.00
8/1/2002,ES,EMINI S&P PUT,O,994,994.00
8/1/2002,ES,EMINI S&P CALL,O,978,978.00
8/1/2002,DA,MILK CALL,O,0,910.00
8/1/2002,YP,SP EFLEX CALL,O,0,880.00
8/1/2002,YP,SP EFLEX PUT,O,0,880.00
8/1/2002,DA,MILK PUT,O,0,766.00
8/1/2002,XP,SP AFLEX PUT,O,0,657.00
